# P-values	0.001	0.0005	0.0001
BCL6_MOUSE.H11MO.0.A	5.442665	6.273545	7.977354999999999
BHA15_MOUSE.H11MO.0.A	4.067235	5.16681	7.36145
BHE40_MOUSE.H11MO.0.A	3.54793	4.439865	6.02862
BHE41_MOUSE.H11MO.0.D	4.29861	5.07741	6.703760000000001
BMAL1_MOUSE.H11MO.0.A	3.7917199999999998	4.622385	6.6025100000000005
BRAC_MOUSE.H11MO.0.B	4.96311	5.92121	7.9379100000000005
BRAC_MOUSE.H11MO.1.C	5.44021	6.23796	7.8512450000000005
BRCA1_MOUSE.H11MO.0.D	5.3559	5.98728	7.243515
CDC5L_MOUSE.H11MO.0.D	5.214169999999999	5.84422	7.166910000000001
CDX1_MOUSE.H11MO.0.C	5.3853349999999995	5.920035	6.798299999999999
CDX2_MOUSE.H11MO.0.A	5.218615	6.16065	8.036545
CEBPA_MOUSE.H11MO.0.A	4.8656299999999995	6.211475	8.201505000000001
CEBPB_MOUSE.H11MO.0.A	4.53763	5.799815000000001	8.041519999999998
CEBPD_MOUSE.H11MO.0.B	5.58462	6.253665	7.478785
CEBPE_MOUSE.H11MO.0.A	5.266715	6.07621	7.52491
CEBPG_MOUSE.H11MO.0.B	3.6832700000000003	4.986000000000001	7.42423
CEBPZ_MOUSE.H11MO.0.D	4.738305	5.610135	7.671725
CLOCK_MOUSE.H11MO.0.C	4.793559999999999	5.39201	6.603060000000001
COE1_MOUSE.H11MO.0.A	3.56146	4.7656600000000005	7.27792
COT1_MOUSE.H11MO.0.B	5.3797	6.2498000000000005	7.770300000000001
COT1_MOUSE.H11MO.1.C	5.224819999999999	6.012219999999999	7.59428
COT2_MOUSE.H11MO.0.A	5.30091	6.16736	7.951630000000001
COT2_MOUSE.H11MO.1.B	5.45761	6.16501	7.62341
COT2_MOUSE.H11MO.2.B	5.08046	5.94471	7.71231
CREB1_MOUSE.H11MO.0.A	4.21267	5.0203050000000005	6.4990000000000006
CREM_MOUSE.H11MO.0.C	4.368365	5.136564999999999	6.739335
CRX_MOUSE.H11MO.0.A	5.28486	6.12191	7.818065000000001
CTCFL_MOUSE.H11MO.0.A	-0.24404	1.0676100000000002	3.82841
CTCF_MOUSE.H11MO.0.A	-0.06584	1.28971	4.1452100000000005
CUX1_MOUSE.H11MO.0.C	4.77361	5.47636	6.822560000000001
CUX2_MOUSE.H11MO.0.C	5.69159	6.3776	7.782705
CXXC1_MOUSE.H11MO.0.D	4.203355	4.485905	5.245290000000001
DBP_MOUSE.H11MO.0.B	5.238155	5.91088	7.162845
DDIT3_MOUSE.H11MO.0.C	4.953035	6.02534	7.652005
DLX2_MOUSE.H11MO.0.D	5.27898	5.607984999999999	6.971335
DLX3_MOUSE.H11MO.0.C	5.19219	6.019195	7.67416
DLX5_MOUSE.H11MO.0.C	5.50607	6.183695	7.483269999999999
DMRT1_MOUSE.H11MO.0.C	4.02996	5.14981	7.501660000000001
DMRTB_MOUSE.H11MO.0.C	4.76786	5.68556	7.587810000000001
E2F1_MOUSE.H11MO.0.A	3.19491	4.12496	5.94437
E2F2_MOUSE.H11MO.0.B	3.605225	4.178565	5.4135349999999995
E2F3_MOUSE.H11MO.0.A	2.5703300000000002	3.61685	5.71324
E2F4_MOUSE.H11MO.0.A	3.10826	4.04846	5.93946
E2F4_MOUSE.H11MO.1.A	3.0793099999999995	3.8990099999999996	5.59901
E2F5_MOUSE.H11MO.0.B	3.6362099999999997	4.2629	5.87468
E2F6_MOUSE.H11MO.0.A	3.39461	4.392659999999999	6.3938299999999995
E2F7_MOUSE.H11MO.0.C	4.249359999999999	5.11026	6.744175
E4F1_MOUSE.H11MO.0.D	3.94815	4.301035	5.480404999999999
EGR1_MOUSE.H11MO.0.A	0.96421	2.2531600000000003	4.94686
EGR2_MOUSE.H11MO.0.A	3.2530099999999997	4.29091	6.42911
EGR2_MOUSE.H11MO.1.A	3.84821	4.77861	6.727110000000001
EGR3_MOUSE.H11MO.0.D	4.75978	5.387675	6.803815
EGR4_MOUSE.H11MO.0.D	3.9411050000000003	4.63385	6.259665
EHF_MOUSE.H11MO.0.B	3.53841	4.82826	7.61176
ELF1_MOUSE.H11MO.0.A	2.4664599999999997	3.6548599999999998	6.09421
ELF2_MOUSE.H11MO.0.C	5.04011	5.8151	7.420310000000001
ELF3_MOUSE.H11MO.0.B	4.35651	5.55156	7.93867
ELF5_MOUSE.H11MO.0.A	4.0747599999999995	5.318859999999999	7.86866
ELK1_MOUSE.H11MO.0.B	3.5995099999999995	4.595185000000001	6.635365
ELK3_MOUSE.H11MO.0.D	4.769919999999999	5.455725	6.9550849999999995
ELK4_MOUSE.H11MO.0.B	4.33111	5.15006	6.76939
EPAS1_MOUSE.H11MO.0.C	3.590745	4.185165	5.52201
ERG_MOUSE.H11MO.0.A	4.25896	5.36656	7.40071
ERR1_MOUSE.H11MO.0.A	3.2717099999999997	4.666625	7.293845000000001
ERR2_MOUSE.H11MO.0.A	4.04951	5.18446	7.55076
ERR3_MOUSE.H11MO.0.C	5.023149999999999	5.904405000000001	7.790945
ESR1_MOUSE.H11MO.0.A	4.240959999999999	5.24256	7.3136600000000005
ESR1_MOUSE.H11MO.1.A	4.72936	5.91225	7.79058
ESR2_MOUSE.H11MO.0.A	4.10841	5.0198599999999995	6.92281
ESR2_MOUSE.H11MO.1.A	4.95198	6.03298	7.642379999999999
ETS1_MOUSE.H11MO.0.A	3.7408599999999996	4.84066	7.0739600000000005
ETS2_MOUSE.H11MO.0.A	5.81361	6.54866	7.841425
ETV2_MOUSE.H11MO.0.A	3.6605600000000003	4.87076	7.348610000000001
ETV4_MOUSE.H11MO.0.B	5.3509150000000005	5.97293	7.12925
ETV5_MOUSE.H11MO.0.D	5.532159999999999	6.3362099999999995	7.939010000000001
ETV6_MOUSE.H11MO.0.C	5.710345	6.675504999999999	7.96129
EVI1_MOUSE.H11MO.0.B	4.23531	5.32576	7.61706
FEV_MOUSE.H11MO.0.B	4.998984999999999	5.5317799999999995	6.546659999999999
FLI1_MOUSE.H11MO.0.A	3.32631	4.33786	6.39561
FLI1_MOUSE.H11MO.1.A	3.86686	4.99346	7.316260000000001
FOSB_MOUSE.H11MO.0.A	5.234439999999999	5.942500000000001	7.825815
FOSL1_MOUSE.H11MO.0.A	3.673215	4.78506	7.46323
FOSL2_MOUSE.H11MO.0.A	4.14945	5.212365	7.453275
FOS_MOUSE.H11MO.0.A	2.6263449999999997	4.37012	6.470055
FOXA1_MOUSE.H11MO.0.A	4.791605	5.7958750000000006	8.105925
FOXA2_MOUSE.H11MO.0.A	5.05181	6.03961	8.129529999999999
FOXA3_MOUSE.H11MO.0.A	5.11261	6.07841	8.102345
FOXC1_MOUSE.H11MO.0.C	4.92476	5.839510000000001	7.754815000000001
FOXC2_MOUSE.H11MO.0.D	5.532109999999999	6.27086	7.814820000000001
FOXD1_MOUSE.H11MO.0.D	5.44296	6.175409999999999	7.69486
FOXD3_MOUSE.H11MO.0.C	5.80181	6.44916	7.764660000000001
FOXF1_MOUSE.H11MO.0.D	5.724259999999999	6.37644	7.791634999999999
FOXF2_MOUSE.H11MO.0.D	5.51816	6.26185	7.74165
FOXI1_MOUSE.H11MO.0.B	3.2551699999999997	4.727155	7.4033050000000005
FOXJ2_MOUSE.H11MO.0.C	5.5486249999999995	6.3499550000000005	8.17247
FOXJ3_MOUSE.H11MO.0.A	3.2328599999999996	4.680115	7.565505
FOXJ3_MOUSE.H11MO.1.B	3.29817	4.682235	7.8062700000000005
FOXK1_MOUSE.H11MO.0.A	5.4551750000000006	6.29157	7.69725
FOXL2_MOUSE.H11MO.0.C	5.41353	6.373530000000001	8.216470000000001
FOXM1_MOUSE.H11MO.0.B	5.62976	6.40203	7.966445
FOXO1_MOUSE.H11MO.0.A	5.61679	6.492445	7.7012350000000005
FOXO3_MOUSE.H11MO.0.B	5.015775	6.061865	7.996995
FOXO4_MOUSE.H11MO.0.C	5.688165	6.343245	7.958235
FOXP2_MOUSE.H11MO.0.A	5.600485	6.47276	7.647075
FOXP3_MOUSE.H11MO.0.D	5.7201699999999995	6.196365	7.36722
FOXQ1_MOUSE.H11MO.0.C	5.39958	6.261655	7.902975
FUBP1_MOUSE.H11MO.0.D	5.421659999999999	6.191775	7.7934149999999995
GABPA_MOUSE.H11MO.0.A	2.5611099999999998	3.74591	6.097759999999999
GATA1_MOUSE.H11MO.0.A	4.77126	5.63681	7.391260000000001
GATA1_MOUSE.H11MO.1.A	4.844930000000001	6.106775	8.008770000000002
GATA2_MOUSE.H11MO.0.A	5.3862749999999995	6.18888	7.852465
GATA3_MOUSE.H11MO.0.A	5.46521	6.30971	7.9474100000000005
GATA4_MOUSE.H11MO.0.A	5.087975	6.017754999999999	8.092935
GATA5_MOUSE.H11MO.0.D	5.61576	6.25341	7.54861
GATA6_MOUSE.H11MO.0.A	5.115825	5.976845	7.71787
GCM1_MOUSE.H11MO.0.D	4.86466	5.53106	6.980860000000001
GCR_MOUSE.H11MO.0.A	4.38176	5.40616	7.525260000000001
GCR_MOUSE.H11MO.1.A	5.63093	6.62912	8.07911
GFI1B_MOUSE.H11MO.0.A	5.5229800000000004	6.384214999999999	8.040555000000001
GFI1_MOUSE.H11MO.0.C	5.51908	6.42712	8.005635
GLI1_MOUSE.H11MO.0.C	3.7863300000000004	4.822625	7.037889999999999
GLI2_MOUSE.H11MO.0.D	-1.6541350000000001	-0.522125	4.398415
GLI3_MOUSE.H11MO.0.D	4.53786	5.4263200000000005	7.240805
GLIS3_MOUSE.H11MO.0.D	4.36838	5.209885	6.696114999999999
GRHL2_MOUSE.H11MO.0.A	4.77591	5.75931	7.670915
HAND1_MOUSE.H11MO.0.C	4.92186	5.8941099999999995	7.8723600000000005
HAND1_MOUSE.H11MO.1.C	5.513375	6.301495	7.092065
HBP1_MOUSE.H11MO.0.D	5.407825	5.94482	7.173715
HEN1_MOUSE.H11MO.0.C	1.9104099999999997	3.04461	5.44496
HES1_MOUSE.H11MO.0.D	4.20256	4.8418600000000005	6.128909999999999
HESX1_MOUSE.H11MO.0.D	4.590059999999999	5.20151	6.463509999999999
HEY2_MOUSE.H11MO.0.D	3.62911	4.367710000000001	5.92481
HIC1_MOUSE.H11MO.0.C	4.55405	5.330819999999999	7.20006
HIF1A_MOUSE.H11MO.0.C	4.2985500000000005	4.892245	6.057335
HINFP_MOUSE.H11MO.0.C	2.5342599999999997	3.34556	5.02136
HLF_MOUSE.H11MO.0.C	4.867475000000001	5.8156099999999995	7.70585
HLTF_MOUSE.H11MO.0.D	5.27754	5.886525	7.090545
HMGA1_MOUSE.H11MO.0.D	5.5300899999999995	6.063829999999999	6.3052
HMGA2_MOUSE.H11MO.0.D	3.79291	4.826459999999999	6.966415
HNF1A_MOUSE.H11MO.0.A	5.079459999999999	5.97161	7.83056
HNF1B_MOUSE.H11MO.0.A	4.64611	5.63221	7.7027600000000005
HNF1B_MOUSE.H11MO.1.A	4.94876	5.92531	8.010394999999999
HNF4A_MOUSE.H11MO.0.A	4.49146	5.56171	7.75051
HNF4G_MOUSE.H11MO.0.C	4.64956	5.69401	7.822965
HNF6_MOUSE.H11MO.0.A	4.32191	5.272715	8.22834
HSF1_MOUSE.H11MO.0.A	3.27376	4.563610000000001	7.29241
HSF1_MOUSE.H11MO.1.A	5.0859000000000005	6.1797450000000005	7.804735000000001
HSF2_MOUSE.H11MO.0.A	5.10086	5.82771	7.352960000000001
HTF4_MOUSE.H11MO.0.A	5.107279999999999	5.9225900000000005	7.478405
HXA10_MOUSE.H11MO.0.C	5.4211849999999995	6.047739999999999	7.35469
HXA13_MOUSE.H11MO.0.C	5.350265	5.992145	7.3465
HXA1_MOUSE.H11MO.0.C	5.23413	6.0806450000000005	7.569755
HXA5_MOUSE.H11MO.0.D	5.467565	6.22658	7.725854999999999
HXA7_MOUSE.H11MO.0.D	5.18321	5.78991	7.05156
HXA9_MOUSE.H11MO.0.B	5.320069999999999	6.197625	7.925275
HXB1_MOUSE.H11MO.0.D	4.856439999999999	5.5305599999999995	7.8154650000000006
HXB4_MOUSE.H11MO.0.A	5.68436	6.10181	7.2669250000000005
HXB6_MOUSE.H11MO.0.D	5.4888200000000005	6.21833	7.782985
HXB7_MOUSE.H11MO.0.C	5.323320000000001	6.380825	7.735275
HXB8_MOUSE.H11MO.0.C	5.24784	6.288349999999999	7.923375
HXC6_MOUSE.H11MO.0.D	5.2008	6.014645	8.139485
HXC8_MOUSE.H11MO.0.D	5.47406	6.087260000000001	7.336094999999999
HXC9_MOUSE.H11MO.0.A	5.275074999999999	6.108135	7.791125
HXD10_MOUSE.H11MO.0.D	5.582655	6.081795	7.175549999999999
HXD13_MOUSE.H11MO.0.D	5.40964	5.980935000000001	7.14818
HXD4_MOUSE.H11MO.0.D	5.4673750000000005	6.077415	6.96466
HXD9_MOUSE.H11MO.0.D	5.4623349999999995	6.0952	7.4754249999999995
IKZF1_MOUSE.H11MO.0.C	5.458805	6.317705	7.486165
INSM1_MOUSE.H11MO.0.C	3.7638049999999996	4.781140000000001	6.94908
IRF1_MOUSE.H11MO.0.A	2.92886	4.3113600000000005	7.18191
IRF2_MOUSE.H11MO.0.B	2.86046	4.22896	7.07381
IRF3_MOUSE.H11MO.0.A	5.09301	6.1288599999999995	8.282110000000001
IRF4_MOUSE.H11MO.0.A	4.9932099999999995	6.02816	8.175410000000001
IRF5_MOUSE.H11MO.0.D	5.10406	6.05526	8.07941
IRF7_MOUSE.H11MO.0.C	5.6615400000000005	6.507925	7.761570000000001
IRF8_MOUSE.H11MO.0.A	3.75201	5.00826	7.617510000000001
IRF9_MOUSE.H11MO.0.C	5.2959700000000005	6.090145	7.633385
ISL1_MOUSE.H11MO.0.A	5.588265	6.179	7.024795
ITF2_MOUSE.H11MO.0.B	3.41151	3.9001	6.801115
JUNB_MOUSE.H11MO.0.A	4.964595	5.835305	8.009025
JUND_MOUSE.H11MO.0.A	4.28427	5.47611	7.427670000000001
JUN_MOUSE.H11MO.0.A	4.55342	5.67553	7.5572099999999995
KAISO_MOUSE.H11MO.0.B	1.9828599999999998	2.81281	4.5709599999999995
KAISO_MOUSE.H11MO.1.B	3.077525	3.824275	5.264944999999999
KAISO_MOUSE.H11MO.2.B	3.4772149999999997	4.664215	7.244875
KLF15_MOUSE.H11MO.0.A	2.20716	3.4482099999999996	6.035159999999999
KLF1_MOUSE.H11MO.0.A	2.4546599999999996	3.64806	6.10741
KLF3_MOUSE.H11MO.0.A	2.2226099999999995	3.3517599999999996	5.69111
KLF4_MOUSE.H11MO.0.A	4.41481	5.28461	7.079910000000001
KLF5_MOUSE.H11MO.0.A	3.26401	4.35311	6.605360000000001
KLF6_MOUSE.H11MO.0.B	3.78821	4.693009999999999	6.575660000000001
KLF8_MOUSE.H11MO.0.C	4.60933	5.371535	6.59301
LEF1_MOUSE.H11MO.0.B	6.00106	6.660760000000001	7.931610000000001
LHX2_MOUSE.H11MO.0.A	5.32189	6.152235	7.954005
LHX3_MOUSE.H11MO.0.C	5.817655	6.2852049999999995	6.947935
LHX6_MOUSE.H11MO.0.C	5.436545000000001	6.266640000000001	8.071275
LYL1_MOUSE.H11MO.0.A	5.391209999999999	6.004659999999999	7.241910000000001
MAFA_MOUSE.H11MO.0.D	5.19411	5.981909999999999	7.590485000000001
MAFB_MOUSE.H11MO.0.B	5.44911	6.14724	7.65196
MAFF_MOUSE.H11MO.0.A	3.77141	4.89511	7.279210000000001
MAFF_MOUSE.H11MO.1.A	4.40158	5.4765	7.61839
MAFG_MOUSE.H11MO.0.A	1.0312100000000002	2.5097099999999997	5.627559999999999
MAFG_MOUSE.H11MO.1.A	5.3080549999999995	6.026895	7.429425
MAFK_MOUSE.H11MO.0.A	2.29736	3.65151	6.49841
MAFK_MOUSE.H11MO.1.A	4.2507649999999995	5.25506	7.356870000000001
MAF_MOUSE.H11MO.0.A	5.15601	6.0514600000000005	7.887560000000001
MAF_MOUSE.H11MO.1.A	5.05243	6.12424	8.31512
MAX_MOUSE.H11MO.0.A	3.2581249999999997	4.189209999999999	5.961985
MAZ_MOUSE.H11MO.0.A	3.74371	4.78641	6.973560000000001
MAZ_MOUSE.H11MO.1.A	2.954965	4.207015	6.763795
MBD2_MOUSE.H11MO.0.B	1.8211300000000001	2.6727300000000005	4.380465000000001
MCR_MOUSE.H11MO.0.D	5.37366	5.999509999999999	7.296860000000001
MECP2_MOUSE.H11MO.0.C	2.99196	3.1750800000000003	4.768675
MEF2A_MOUSE.H11MO.0.A	5.5202100000000005	6.359909999999999	8.109770000000001
MEF2C_MOUSE.H11MO.0.A	5.38251	6.269959999999999	8.099365
MEF2D_MOUSE.H11MO.0.A	4.7084600000000005	5.72101	7.81906
MEIS1_MOUSE.H11MO.0.A	5.34746	6.1891099999999994	7.959764999999999
MEIS1_MOUSE.H11MO.1.A	5.39712	6.1657649999999995	7.7056700000000005
MEIS2_MOUSE.H11MO.0.B	3.21136	4.571059999999999	7.46959
MITF_MOUSE.H11MO.0.A	4.68832	5.41967	7.109235
MLXPL_MOUSE.H11MO.0.D	3.78341	4.59451	6.30141
MSGN1_MOUSE.H11MO.0.C	3.84898	5.09924	7.636939999999999
MSX2_MOUSE.H11MO.0.D	5.3565000000000005	6.002825	6.43296
MSX3_MOUSE.H11MO.0.D	-0.65199	1.09376	4.78046
MTF1_MOUSE.H11MO.0.C	2.83366	3.79086	5.8110599999999994
MXI1_MOUSE.H11MO.0.A	3.48911	4.34976	6.0049600000000005
MXI1_MOUSE.H11MO.1.A	4.014225	4.699675	6.4592600000000004
MYBA_MOUSE.H11MO.0.C	3.4661099999999996	4.49181	6.643260000000001
MYBB_MOUSE.H11MO.0.D	5.01722	5.483445	6.362945
MYB_MOUSE.H11MO.0.A	5.11481	5.95467	7.442629999999999
MYCN_MOUSE.H11MO.0.A	3.630565	4.505990000000001	6.06707
MYC_MOUSE.H11MO.0.A	3.28906	4.14256	5.831935
MYF5_MOUSE.H11MO.0.D	5.120935	6.007515	7.8420000000000005
MYF6_MOUSE.H11MO.0.C	4.965059999999999	5.42243	7.020125
MYOD1_MOUSE.H11MO.0.A	3.35831	4.575609999999999	7.40591
MYOD1_MOUSE.H11MO.1.A	3.118825	4.1881900000000005	7.417425
MYOG_MOUSE.H11MO.0.A	3.60626	4.72511	7.336774999999999
NANOG_MOUSE.H11MO.0.A	5.78946	6.667260000000001	8.47261
NANOG_MOUSE.H11MO.1.A	5.39578	6.20068	7.737019999999999
NDF1_MOUSE.H11MO.0.A	4.081664999999999	5.230935000000001	7.808705
NDF2_MOUSE.H11MO.0.A	4.48931	5.57942	7.75175
NF2L1_MOUSE.H11MO.0.C	5.406	6.018565	6.67517
NF2L2_MOUSE.H11MO.0.A	5.17351	5.99726	7.712810000000001
NFAC1_MOUSE.H11MO.0.A	4.846259999999999	5.91066	8.06921
NFAC1_MOUSE.H11MO.1.A	5.72086	6.67044	8.36832
NFAC2_MOUSE.H11MO.0.C	5.665570000000001	6.671635	8.456154999999999
NFAC2_MOUSE.H11MO.1.C	6.025825	6.716185	7.084
NFAC3_MOUSE.H11MO.0.B	5.687635	6.33598	7.807085
NFAC4_MOUSE.H11MO.0.C	5.73049	6.63227	7.89965
NFAT5_MOUSE.H11MO.0.D	5.1540099999999995	5.959160000000001	7.648860000000001
NFE2_MOUSE.H11MO.0.A	2.90276	4.16066	6.811560000000001
NFIA_MOUSE.H11MO.0.C	4.89751	5.71021	7.387410000000001
NFIA_MOUSE.H11MO.1.D	5.59283	6.46203	6.944719999999999
NFIB_MOUSE.H11MO.0.C	5.16145	6.40421	7.836835
NFIC_MOUSE.H11MO.0.A	5.82989	6.775665	7.82114
NFIC_MOUSE.H11MO.1.A	5.37696	6.05156	7.38806
NFIL3_MOUSE.H11MO.0.C	4.984375	5.93421	7.823365000000001
NFKB1_MOUSE.H11MO.0.A	3.993505	5.04823	7.27088
NFKB2_MOUSE.H11MO.0.C	4.43153	5.455775	7.506975000000001
NFYA_MOUSE.H11MO.0.A	4.1894100000000005	5.32541	7.711360000000001
NFYB_MOUSE.H11MO.0.A	3.5526649999999997	4.82062	7.46906
NFYC_MOUSE.H11MO.0.B	3.8091099999999996	5.03731	7.603720000000001
NGN2_MOUSE.H11MO.0.C	4.29862	5.340325	7.60804
NKX21_MOUSE.H11MO.0.A	5.379415	6.37003	8.070045
NKX22_MOUSE.H11MO.0.A	5.571985	6.403335	7.597325
NKX25_MOUSE.H11MO.0.A	5.21369	6.1152999999999995	7.556985000000001
NKX28_MOUSE.H11MO.0.C	5.369035	5.94348	7.26813
NKX31_MOUSE.H11MO.0.C	5.625629999999999	6.399335000000001	7.85392
NKX32_MOUSE.H11MO.0.B	5.013465	5.973649999999999	8.080549999999999
NKX61_MOUSE.H11MO.0.A	5.88831	6.698860000000001	8.381310000000001
NKX61_MOUSE.H11MO.1.A	6.313935	6.780115	7.48715
NOBOX_MOUSE.H11MO.0.C	5.266695	6.336485	7.8682300000000005
NR0B1_MOUSE.H11MO.0.D	4.48715	5.0559650000000005	6.164105
NR1D1_MOUSE.H11MO.0.A	5.31886	6.101559999999999	7.71396
NR1D1_MOUSE.H11MO.1.C	5.29396	6.114235000000001	7.841895
NR1D2_MOUSE.H11MO.0.A	5.20306	6.05471	7.796760000000001
NR1H2_MOUSE.H11MO.0.D	1.67294	2.9477599999999997	5.72617
NR1H3_MOUSE.H11MO.0.A	5.31661	6.141859999999999	7.823160000000001
NR1H3_MOUSE.H11MO.1.A	5.055009999999999	5.85521	7.537660000000001
NR1H3_MOUSE.H11MO.2.A	5.5515799999999995	6.44374	7.8942
NR1H4_MOUSE.H11MO.0.A	3.59711	4.52006	6.46316
NR1H4_MOUSE.H11MO.1.A	5.344975	6.2697	7.555014999999999
NR1I2_MOUSE.H11MO.0.C	5.22391	6.10616	7.93896
NR1I2_MOUSE.H11MO.1.D	5.728899999999999	6.529465	7.737765
NR1I3_MOUSE.H11MO.0.C	4.99046	5.88706	7.76006
NR1I3_MOUSE.H11MO.1.D	5.506460000000001	6.523915000000001	7.526625
NR2C1_MOUSE.H11MO.0.C	4.9687149999999995	5.763515	7.410145
NR2C2_MOUSE.H11MO.0.A	5.08961	5.925565	7.648975
NR2E3_MOUSE.H11MO.0.C	5.65911	6.4703599999999994	8.170675
NR2F6_MOUSE.H11MO.0.D	5.572509999999999	6.32276	7.867710000000001
NR4A1_MOUSE.H11MO.0.B	5.755885	6.409355	7.3884
NR4A2_MOUSE.H11MO.0.C	5.3668499999999995	6.18478	7.649964999999999
NR4A3_MOUSE.H11MO.0.D	5.348285000000001	6.000975	7.818665
NR5A2_MOUSE.H11MO.0.A	4.633205	5.66464	7.901405
NR6A1_MOUSE.H11MO.0.D	5.57431	6.372215	7.985389999999999
NRF1_MOUSE.H11MO.0.A	-1.2930899999999999	-0.059090000000000004	2.54326
OLIG2_MOUSE.H11MO.0.A	5.250259999999999	6.12321	7.887510000000001
OLIG2_MOUSE.H11MO.1.A	5.547185	6.157305	7.299300000000001
ONEC2_MOUSE.H11MO.0.D	5.73736	6.54221	8.23781
OTX1_MOUSE.H11MO.0.D	5.11337	5.82327	6.680255000000001
OTX2_MOUSE.H11MO.0.A	5.362775	6.268575	8.0714
OVOL1_MOUSE.H11MO.0.C	4.89978	5.44968	6.5820799999999995
OVOL2_MOUSE.H11MO.0.C	3.1961649999999997	3.45179	4.0172799999999995
P53_MOUSE.H11MO.0.A	2.33491	3.5172099999999995	6.01926
P53_MOUSE.H11MO.1.A	3.9860100000000003	5.085715	7.299875
P63_MOUSE.H11MO.0.B	2.87376	4.0888100000000005	6.624960000000001
P63_MOUSE.H11MO.1.B	5.066129999999999	5.964124999999999	7.613535000000001
P73_MOUSE.H11MO.0.B	4.24156	5.23246	7.302810000000001
P73_MOUSE.H11MO.1.B	4.8843700000000005	5.85803	7.652464999999999
PAX2_MOUSE.H11MO.0.D	4.91811	5.6098099999999995	7.043560000000001
PAX3_MOUSE.H11MO.0.D	5.69936	6.386315	7.782375
PAX5_MOUSE.H11MO.0.A	3.78396	4.64071	6.42056
PAX6_MOUSE.H11MO.0.C	5.17897	5.9414750000000005	7.45662
PAX8_MOUSE.H11MO.0.D	4.76461	5.31631	6.42896
PBX1_MOUSE.H11MO.0.A	4.555125	5.51896	7.5483899999999995
PBX1_MOUSE.H11MO.1.A	5.15836	6.0366599999999995	7.79907
PBX1_MOUSE.H11MO.2.C	5.590859999999999	6.38516	8.04481
PBX2_MOUSE.H11MO.0.C	5.68061	6.37381	7.80761
PBX3_MOUSE.H11MO.0.A	4.92956	5.98916	7.98826
PDX1_MOUSE.H11MO.0.B	5.3823300000000005	6.321154999999999	7.9673050000000005
PEBB_MOUSE.H11MO.0.C	5.188305	5.86479	7.308954999999999
PIT1_MOUSE.H11MO.0.C	5.78791	6.49036	7.92722
PITX1_MOUSE.H11MO.0.C	5.5201899999999995	6.460265	7.85277
PITX2_MOUSE.H11MO.0.D	5.422855	6.04075	7.291535
PKNX1_MOUSE.H11MO.0.A	4.677815	5.567315	7.4038699999999995
PLAG1_MOUSE.H11MO.0.D	4.33786	5.22316	7.0575600000000005
PO2F1_MOUSE.H11MO.0.C	5.4307099999999995	6.28926	8.052710000000001
PO2F2_MOUSE.H11MO.0.B	5.30983	6.14257	7.8660499999999995
PO3F1_MOUSE.H11MO.0.C	5.529909999999999	6.3628599999999995	8.08801
PO3F2_MOUSE.H11MO.0.A	4.53501	5.55401	7.687310000000001
PO3F2_MOUSE.H11MO.1.A	3.90836	5.0785599999999995	7.501810000000001
PO4F2_MOUSE.H11MO.0.D	5.264664999999999	6.1027249999999995	7.84283
